OBJECTID,STATEFP20,COUNTYFP20,TRACTCE20,BLKGRPCE20,GEOID20,NAMELSAD20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,ShapeSTArea,ShapeSTLength
7408,24,033,807000,1,240338070001,Block Group 1,G5030,S,415036,0,+39.0027938,-076.9219875,688218.2421875,4968.95283755971
7409,24,033,807000,2,240338070002,Block Group 2,G5030,S,915851,0,+39.0098627,-076.9310556,1518976.328125,7680.24662890716
7410,24,033,807000,3,240338070003,Block Group 3,G5030,S,1267878,147935,+38.9879571,-076.9257317,2346771.7890625,9479.63465724464
7411,24,033,807000,4,240338070004,Block Group 4,G5030,S,581279,0,+39.0015249,-076.9290265,963853.296875,4393.28712075412
7412,24,033,807102,1,240338071021,Block Group 1,G5030,S,522790,0,+38.9753911,-076.9338815,866240.28125,3899.08541385174
7413,24,033,807102,2,240338071022,Block Group 2,G5030,S,3071785,57419,+38.9716615,-076.9221890,5184271.76953125,10619.525015012
7414,24,033,807301,2,240338073012,Block Group 2,G5030,S,2553755,21491,+39.0107603,-076.9438518,4271083.6796875,13768.2322803014
7415,24,033,807301,1,240338073011,Block Group 1,G5030,S,1237900,1641,+39.0163241,-076.9380884,2056246.80078125,8140.69926790669
7416,24,033,807304,1,240338073041,Block Group 1,G5030,S,1776714,0,+39.0249780,-076.9594342,2948005.25,7848.75824866098
7417,24,025,301204,1,240253012041,Block Group 1,G5030,S,929212,1910,+39.4583135,-076.3158960,1564001.62890625,5408.38835873664
7418,24,025,301301,1,240253013011,Block Group 1,G5030,S,6154560,111084,+39.4428707,-076.3203708,10519686.7851562,14083.8048731226
7419,24,025,301301,3,240253013013,Block Group 3,G5030,S,3933223,15650,+39.4227216,-076.3420220,6625960.109375,10420.9022551383
7420,24,021,750701,2,240217507012,Block Group 2,G5030,S,1301064,0,+39.4468710,-077.4061278,2184691.59765625,7732.44460084945
7421,24,005,402505,2,240054025052,Block Group 2,G5030,S,740273,0,+39.3798022,-076.8137878,1240665.78515625,4644.33620619314
7422,24,005,402506,1,240054025061,Block Group 1,G5030,S,931005,2042,+39.3775080,-076.7972208,1563572.453125,5592.73129034714
7423,24,005,402506,2,240054025062,Block Group 2,G5030,S,1359483,0,+39.3774068,-076.8023823,2278277.6328125,6397.45216175941
7424,24,005,402602,1,240054026021,Block Group 1,G5030,S,663770,0,+39.3664604,-076.7770008,1112027.625,5709.39150002842
7425,24,005,402602,2,240054026022,Block Group 2,G5030,S,574104,0,+39.3679733,-076.7845750,961847.953125,4608.12360296196
7426,24,005,402603,1,240054026031,Block Group 1,G5030,S,628923,0,+39.3774052,-076.7852477,1053974.8671875,4420.31398537045
7427,24,033,801307,2,240338013072,Block Group 2,G5030,S,2147880,9538,+38.7319911,-076.9985793,3550603.8828125,7603.64766510176
7428,24,033,805802,1,240338058021,Block Group 1,G5030,S,566976,0,+38.9780344,-076.9744471,939512.0078125,4275.98063665021
7429,24,005,411409,2,240054114092,Block Group 2,G5030,S,1294140,0,+39.4117708,-076.4939231,2170894.69921875,10418.3795617399
7430,24,005,411410,2,240054114102,Block Group 2,G5030,S,705719,0,+39.4051160,-076.4822801,1183605.37890625,4843.38134855901
7431,24,005,420100,2,240054201002,Block Group 2,G5030,S,297915,0,+39.2746850,-076.4953980,497805.1953125,3264.20477415106
7432,24,005,420100,3,240054201003,Block Group 3,G5030,S,552172,0,+39.2829604,-076.5013774,922879.15234375,4340.42976606704
7433,24,005,451500,1,240054515001,Block Group 1,G5030,S,252355,0,+39.3239754,-076.4363410,422262.95703125,4026.98164281831
7434,24,005,451500,2,240054515002,Block Group 2,G5030,S,134978,0,+39.3186747,-076.4309906,225827.66796875,2555.55803520706
7435,24,033,805802,2,240338058022,Block Group 2,G5030,S,481446,0,+38.9698838,-076.9743920,797602.34765625,4734.97680174357
7436,24,033,805909,1,240338059091,Block Group 1,G5030,S,610793,11608,+38.9812990,-076.9593440,1031453.98828125,5841.14874544054
7437,24,013,513002,1,240135130021,Block Group 1,G5030,S,14047921,33563,+39.4011297,-077.1083225,23614236.7382812,24023.2260890647
7438,24,033,806706,2,240338067062,Block Group 2,G5030,S,1166180,0,+38.9841620,-076.8854903,1932764.4296875,5808.4275543996
7439,24,033,806711,2,240338067112,Block Group 2,G5030,S,616227,0,+38.9812270,-076.8594995,1021263.25,6326.83413877838
7440,24,033,806712,1,240338067121,Block Group 1,G5030,S,3785898,47519,+39.0010037,-076.8555957,6356577.6640625,11490.0797379412
7441,24,033,806800,1,240338068001,Block Group 1,G5030,S,940818,935,+38.9950817,-076.9128847,1561279.84375,5670.73002610917
7442,24,033,806800,2,240338068002,Block Group 2,G5030,S,757331,0,+38.9895751,-076.9144950,1255351.84375,5202.0166314657
7443,24,025,303900,1,240253039001,Block Group 1,G5030,S,2055205,25459,+39.5328878,-076.3356674,3502483.671875,9797.3776281157
7444,24,025,301703,1,240253017031,Block Group 1,G5030,S,6718716,3811,+39.4591412,-076.2902973,11291245.8242188,18110.3705339409
